identifier	region	points	kept_points	filtered_points	functions	filtered_by
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/hist/hist.halide_generated.cpp:3963:24	generator_specific	1	1	0	_ZL26hist_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/hist/hist.halide_generated.cpp:3983:24	generator_specific	1	1	0	_ZL26hist_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/hist/hist.halide_generated.cpp:3988:24	generator_specific	1	1	0	_ZL26hist_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/hist/hist.halide_generated.cpp:3990:24	generator_specific	1	1	0	_ZL26hist_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/hist/hist.halide_generated.cpp:3994:24	generator_specific	1	1	0	_ZL26hist_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/hist/hist.halide_generated.cpp:4008:24	generator_specific	1	1	0	_ZL26hist_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/hist/hist.halide_generated.cpp:4009:24	generator_specific	1	1	0	_ZL26hist_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/hist/hist.halide_generated.cpp:4029:24	generator_specific	1	1	0	_ZL26hist_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/hist/hist.halide_generated.cpp:4034:24	generator_specific	1	1	0	_ZL26hist_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/hist/hist.halide_generated.cpp:4040:24	generator_specific	1	1	0	_ZL26hist_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/hist/hist.halide_generated.cpp:4044:24	generator_specific	1	1	0	_ZL26hist_par_for_output_s0_y_yPviPh	
