identifier	region	points	kept_points	filtered_points	functions	filtered_by
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/harris/harris.halide_generated.cpp:3829:28	generator_specific	1	1	0	_ZL28harris_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/harris/harris.halide_generated.cpp:3831:26	generator_specific	1	1	0	_ZL28harris_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/harris/harris.halide_generated.cpp:3835:26	generator_specific	1	1	0	_ZL28harris_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/harris/harris.halide_generated.cpp:3836:26	generator_specific	1	1	0	_ZL28harris_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/harris/harris.halide_generated.cpp:3837:26	generator_specific	1	1	0	_ZL28harris_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/harris/harris.halide_generated.cpp:3838:28	generator_specific	1	1	0	_ZL28harris_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/harris/harris.halide_generated.cpp:3840:28	generator_specific	1	1	0	_ZL28harris_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/harris/harris.halide_generated.cpp:3845:28	generator_specific	1	1	0	_ZL28harris_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/harris/harris.halide_generated.cpp:3850:28	generator_specific	1	1	0	_ZL28harris_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/harris/harris.halide_generated.cpp:3852:28	generator_specific	1	1	0	_ZL28harris_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/harris/harris.halide_generated.cpp:3855:27	generator_specific	1	1	0	_ZL28harris_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/harris/harris.halide_generated.cpp:3856:27	generator_specific	1	1	0	_ZL28harris_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/harris/harris.halide_generated.cpp:3857:28	generator_specific	1	1	0	_ZL28harris_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/harris/harris.halide_generated.cpp:3860:27	generator_specific	1	1	0	_ZL28harris_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/harris/harris.halide_generated.cpp:3864:26	generator_specific	1	1	0	_ZL28harris_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/harris/harris.halide_generated.cpp:3866:28	generator_specific	1	1	0	_ZL28harris_par_for_output_s0_y_yPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/harris/harris.halide_generated.cpp:3867:28	generator_specific	1	1	0	_ZL28harris_par_for_output_s0_y_yPviPh	
