identifier	region	points	kept_points	filtered_points	functions	filtered_by
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/stencil_chain/stencil_chain.halide_generated.cpp:10242:43	generator_specific	1	1	0	_ZL40stencil_chain_par_for_stage_9_s0_x_v2_v4PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/stencil_chain/stencil_chain.halide_generated.cpp:10246:43	generator_specific	1	1	0	_ZL40stencil_chain_par_for_stage_9_s0_x_v2_v4PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/stencil_chain/stencil_chain.halide_generated.cpp:10250:43	generator_specific	1	1	0	_ZL40stencil_chain_par_for_stage_9_s0_x_v2_v4PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/stencil_chain/stencil_chain.halide_generated.cpp:10257:43	generator_specific	1	1	0	_ZL40stencil_chain_par_for_stage_9_s0_x_v2_v4PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/stencil_chain/stencil_chain.halide_generated.cpp:10264:43	generator_specific	1	1	0	_ZL40stencil_chain_par_for_stage_9_s0_x_v2_v4PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/stencil_chain/stencil_chain.halide_generated.cpp:10271:43	generator_specific	1	1	0	_ZL40stencil_chain_par_for_stage_9_s0_x_v2_v4PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/stencil_chain/stencil_chain.halide_generated.cpp:10274:43	generator_specific	1	1	0	_ZL40stencil_chain_par_for_stage_9_s0_x_v2_v4PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/stencil_chain/stencil_chain.halide_generated.cpp:10277:43	generator_specific	1	1	0	_ZL40stencil_chain_par_for_stage_9_s0_x_v2_v4PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/stencil_chain/stencil_chain.halide_generated.cpp:10281:43	generator_specific	1	1	0	_ZL40stencil_chain_par_for_stage_9_s0_x_v2_v4PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/stencil_chain/stencil_chain.halide_generated.cpp:10286:43	generator_specific	1	1	0	_ZL40stencil_chain_par_for_stage_9_s0_x_v2_v4PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/stencil_chain/stencil_chain.halide_generated.cpp:10293:43	generator_specific	1	1	0	_ZL40stencil_chain_par_for_stage_9_s0_x_v2_v4PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/stencil_chain/stencil_chain.halide_generated.cpp:10297:43	generator_specific	1	1	0	_ZL40stencil_chain_par_for_stage_9_s0_x_v2_v4PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/stencil_chain/stencil_chain.halide_generated.cpp:10301:43	generator_specific	1	1	0	_ZL40stencil_chain_par_for_stage_9_s0_x_v2_v4PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/stencil_chain/stencil_chain.halide_generated.cpp:10305:43	generator_specific	1	1	0	_ZL40stencil_chain_par_for_stage_9_s0_x_v2_v4PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/stencil_chain/stencil_chain.halide_generated.cpp:10312:43	generator_specific	1	1	0	_ZL40stencil_chain_par_for_stage_9_s0_x_v2_v4PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/stencil_chain/stencil_chain.halide_generated.cpp:10316:47	generator_specific	1	1	0	_ZL40stencil_chain_par_for_stage_9_s0_x_v2_v4PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/stencil_chain/stencil_chain.halide_generated.cpp:10317:47	generator_specific	1	1	0	_ZL40stencil_chain_par_for_stage_9_s0_x_v2_v4PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/stencil_chain/stencil_chain.halide_generated.cpp:10318:47	generator_specific	1	1	0	_ZL40stencil_chain_par_for_stage_9_s0_x_v2_v4PviPh	
